x,y,Algorithm,suitability,source_panel,GLM,MaxEnt
110.083333333333,41.0833333333333,GLM,0.0274681579321623,map_predictions,,
110.083333333333,41.25,GLM,0.0267979521304369,map_predictions,,
110.083333333333,41.4166666666667,GLM,0.0268262326717377,map_predictions,,
110.083333333333,41.5833333333333,GLM,0.0270454343408346,map_predictions,,
110.083333333333,41.75,GLM,0.0267485789954662,map_predictions,,
110.083333333333,41.9166666666667,GLM,0.0272766910493374,map_predictions,,
110.083333333333,42.0833333333333,GLM,0.0279628206044436,map_predictions,,
110.083333333333,42.25,GLM,0.0284355264157057,map_predictions,,
110.083333333333,42.4166666666667,GLM,0.0285635236650705,map_predictions,,
110.083333333333,42.5833333333333,GLM,0.0280956272035837,map_predictions,,
110.083333333333,42.75,GLM,0.0284224674105644,map_predictions,,
110.083333333333,42.9166666666667,GLM,0.0283828508108854,map_predictions,,
110.083333333333,43.0833333333333,GLM,0.0274902619421482,map_predictions,,
110.083333333333,43.25,GLM,0.0275465548038483,map_predictions,,
110.083333333333,43.4166666666667,GLM,0.0276789683848619,map_predictions,,
110.083333333333,43.5833333333333,GLM,0.0277631431818008,map_predictions,,
110.083333333333,43.75,GLM,0.0273592881858349,map_predictions,,
110.083333333333,43.9166666666667,GLM,0.0274317804723978,map_predictions,,
110.083333333333,44.0833333333333,GLM,0.0280642677098513,map_predictions,,
110.083333333333,44.25,GLM,0.028302151709795,map_predictions,,
110.083333333333,44.4166666666667,GLM,0.0281220730394125,map_predictions,,
110.083333333333,44.5833333333333,GLM,0.0277406312525272,map_predictions,,
110.083333333333,44.75,GLM,0.0270752776414156,map_predictions,,
110.083333333333,44.9166666666667,GLM,0.0267760157585144,map_predictions,,
110.083333333333,45.0833333333333,GLM,0.0266919620335102,map_predictions,,
110.083333333333,45.25,GLM,0.0265298169106245,map_predictions,,
110.083333333333,45.4166666666667,GLM,0.0261823870241642,map_predictions,,
110.083333333333,45.5833333333333,GLM,0.0258650630712509,map_predictions,,
110.083333333333,45.75,GLM,0.0256092716008425,map_predictions,,
110.083333333333,45.9166666666667,GLM,0.0254259277135134,map_predictions,,
110.083333333333,46.0833333333333,GLM,0.0247660893946886,map_predictions,,
110.083333333333,46.25,GLM,0.0242586825042963,map_predictions,,
110.083333333333,46.4166666666667,GLM,0.0237384606152773,map_predictions,,
110.083333333333,46.5833333333333,GLM,0.0233391504734755,map_predictions,,
110.083333333333,46.75,GLM,0.0233415998518467,map_predictions,,
110.083333333333,46.9166666666667,GLM,0.0234086140990257,map_predictions,,
110.083333333333,47.0833333333333,GLM,0.0233373250812292,map_predictions,,
110.083333333333,47.25,GLM,0.0225518867373467,map_predictions,,
110.083333333333,47.4166666666667,GLM,0.0225409511476755,map_predictions,,
110.083333333333,47.5833333333333,GLM,0.0223814211785793,map_predictions,,
110.083333333333,47.75,GLM,0.0217303335666657,map_predictions,,
110.083333333333,47.9166666666667,GLM,0.0214767772704363,map_predictions,,
110.083333333333,48.0833333333333,GLM,0.0216132663190365,map_predictions,,
110.083333333333,48.25,GLM,0.0216135550290346,map_predictions,,
110.083333333333,48.4166666666667,GLM,0.0211785696446896,map_predictions,,
110.083333333333,48.5833333333333,GLM,0.0214357282966375,map_predictions,,
110.083333333333,48.75,GLM,0.0214551575481892,map_predictions,,
110.083333333333,48.9166666666667,GLM,0.0212950855493546,map_predictions,,
110.083333333333,49.0833333333333,GLM,0.020706245675683,map_predictions,,
110.083333333333,49.25,GLM,0.0203051436692476,map_predictions,,
110.083333333333,49.4166666666667,GLM,0.019992658868432,map_predictions,,
110.083333333333,49.5833333333333,GLM,0.0205889940261841,map_predictions,,
110.083333333333,49.75,GLM,0.0200922079384327,map_predictions,,
110.083333333333,49.9166666666667,GLM,0.0206095650792122,map_predictions,,
110.083333333333,50.0833333333333,GLM,0.0209302138537169,map_predictions,,
110.083333333333,50.25,GLM,0.0205385703593493,map_predictions,,
110.083333333333,50.4166666666667,GLM,0.0213734488934279,map_predictions,,
110.083333333333,50.5833333333333,GLM,0.0219489578157663,map_predictions,,
110.083333333333,50.75,GLM,0.0209363047033548,map_predictions,,
110.083333333333,50.9166666666667,GLM,0.0216049216687679,map_predictions,,
110.083333333333,51.0833333333333,GLM,0.0211653728038073,map_predictions,,
110.083333333333,51.25,GLM,0.0215195491909981,map_predictions,,
110.083333333333,51.4166666666667,GLM,0.0222345851361752,map_predictions,,
110.083333333333,51.5833333333333,GLM,0.02164526283741,map_predictions,,
110.083333333333,51.75,GLM,0.0223731808364391,map_predictions,,
110.083333333333,51.9166666666667,GLM,0.0223752334713936,map_predictions,,
110.083333333333,52.0833333333333,GLM,0.0218921955674887,map_predictions,,
110.083333333333,52.25,GLM,0.0222165994346142,map_predictions,,
110.083333333333,52.4166666666667,GLM,0.0214087218046188,map_predictions,,
110.083333333333,52.5833333333333,GLM,0.0213770344853401,map_predictions,,
110.083333333333,52.75,GLM,0.0208676662296057,map_predictions,,
110.083333333333,52.9166666666667,GLM,0.0201538726687431,map_predictions,,
110.083333333333,53.0833333333333,GLM,0.0209817122668028,map_predictions,,
110.083333333333,53.25,GLM,0.0202739089727402,map_predictions,,
110.083333333333,53.4166666666667,GLM,0.0203003529459238,map_predictions,,
110.083333333333,53.5833333333333,GLM,0.0215088576078415,map_predictions,,
110.083333333333,53.75,GLM,0.0226691588759422,map_predictions,,
110.083333333333,53.9166666666667,GLM,0.0226736161857843,map_predictions,,
110.083333333333,54.0833333333333,GLM,0.0213000606745482,map_predictions,,
110.083333333333,54.25,GLM,0.0192940402776003,map_predictions,,
110.083333333333,54.4166666666667,GLM,0.0190322976559401,map_predictions,,
110.083333333333,54.5833333333333,GLM,0.0197346992790699,map_predictions,,
110.083333333333,54.75,GLM,0.0193344838917255,map_predictions,,
110.083333333333,54.9166666666667,GLM,0.0197466872632504,map_predictions,,
110.25,30.0833333333333,GLM,0.05377247184515,map_predictions,,
110.25,30.25,GLM,0.0549043156206608,map_predictions,,
110.25,30.4166666666667,GLM,0.0552423931658268,map_predictions,,
110.25,30.5833333333333,GLM,0.0537573769688606,map_predictions,,
110.25,30.75,GLM,0.0522709786891937,map_predictions,,
110.25,30.9166666666667,GLM,0.0524738319218159,map_predictions,,
110.25,31.0833333333333,GLM,0.0535544604063034,map_predictions,,
110.25,31.25,GLM,0.0520838610827923,map_predictions,,
110.25,31.4166666666667,GLM,0.0458116084337235,map_predictions,,
110.25,31.5833333333333,GLM,0.0457516349852085,map_predictions,,
110.25,31.75,GLM,0.0460312850773335,map_predictions,,
110.25,31.9166666666667,GLM,0.0481140427291393,map_predictions,,
110.25,32.0833333333333,GLM,0.0491974279284477,map_predictions,,
110.25,32.25,GLM,0.0495479218661785,map_predictions,,
110.25,32.4166666666667,GLM,0.0472754277288914,map_predictions,,
110.25,32.5833333333333,GLM,0.0455806106328964,map_predictions,,
110.25,32.75,GLM,0.0478990599513054,map_predictions,,
110.25,32.9166666666667,GLM,0.0468486621975899,map_predictions,,
110.25,33.0833333333333,GLM,0.0458255857229233,map_predictions,,
110.25,33.25,GLM,0.0434698611497879,map_predictions,,
110.25,33.4166666666667,GLM,0.043235968798399,map_predictions,,
110.25,33.5833333333333,GLM,0.0422789417207241,map_predictions,,
110.25,33.75,GLM,0.0427351035177708,map_predictions,,
110.25,33.9166666666667,GLM,0.0407829731702805,map_predictions,,
110.25,34.0833333333333,GLM,0.0410238280892372,map_predictions,,
110.25,34.25,GLM,0.0399782694876194,map_predictions,,
110.25,34.4166666666667,GLM,0.0390643030405045,map_predictions,,
110.25,34.5833333333333,GLM,0.0426844730973244,map_predictions,,
110.25,34.75,GLM,0.0428389050066471,map_predictions,,
110.25,34.9166666666667,GLM,0.0427838265895844,map_predictions,,
110.25,35.0833333333333,GLM,0.0416675060987473,map_predictions,,
110.25,35.25,GLM,0.0401796363294125,map_predictions,,
110.25,35.4166666666667,GLM,0.0386564992368221,map_predictions,,
110.25,35.5833333333333,GLM,0.0372864082455635,map_predictions,,
110.25,35.75,GLM,0.0355792678892612,map_predictions,,
110.25,35.9166666666667,GLM,0.0348702520132065,map_predictions,,
110.25,36.0833333333333,GLM,0.0363871455192566,map_predictions,,
110.25,36.25,GLM,0.0363367609679699,map_predictions,,
110.25,36.4166666666667,GLM,0.0356971584260464,map_predictions,,
110.25,36.5833333333333,GLM,0.0356238074600697,map_predictions,,
110.25,36.75,GLM,0.0357589162886143,map_predictions,,
110.25,36.9166666666667,GLM,0.0353529714047909,map_predictions,,
110.25,37.0833333333333,GLM,0.0347606539726257,map_predictions,,
110.25,37.25,GLM,0.0342315323650837,map_predictions,,
110.25,37.4166666666667,GLM,0.0344323925673962,map_predictions,,
110.25,37.5833333333333,GLM,0.0342642776668072,map_predictions,,
110.25,37.75,GLM,0.033772200345993,map_predictions,,
110.25,37.9166666666667,GLM,0.0330529883503914,map_predictions,,
110.25,38.0833333333333,GLM,0.0326889418065548,map_predictions,,
110.25,38.25,GLM,0.0324619933962822,map_predictions,,
110.25,38.4166666666667,GLM,0.0323631204664707,map_predictions,,
110.25,38.5833333333333,GLM,0.0321542210876942,map_predictions,,
110.25,38.75,GLM,0.0314165391027927,map_predictions,,
110.25,38.9166666666667,GLM,0.0310369152575731,map_predictions,,
110.25,39.0833333333333,GLM,0.0310820527374744,map_predictions,,
110.25,39.25,GLM,0.0311118848621845,map_predictions,,
110.25,39.4166666666667,GLM,0.0304361339658499,map_predictions,,
110.25,39.5833333333333,GLM,0.0301212389022112,map_predictions,,
110.25,39.75,GLM,0.0295850560069084,map_predictions,,
110.25,39.9166666666667,GLM,0.0294801536947489,map_predictions,,
110.25,40.0833333333333,GLM,0.029883986338973,map_predictions,,
110.25,40.25,GLM,0.0300444774329662,map_predictions,,
110.25,40.4166666666667,GLM,0.0300319585949183,map_predictions,,
110.25,40.5833333333333,GLM,0.0289892740547657,map_predictions,,
110.25,40.75,GLM,0.0276864711195231,map_predictions,,
110.25,40.9166666666667,GLM,0.0270936451852322,map_predictions,,
110.25,41.0833333333333,GLM,0.0269547272473574,map_predictions,,
110.25,41.25,GLM,0.0266219675540924,map_predictions,,
110.25,41.4166666666667,GLM,0.026820981875062,map_predictions,,
110.25,41.5833333333333,GLM,0.0271387193351984,map_predictions,,
110.25,41.75,GLM,0.0269148387014866,map_predictions,,
110.25,41.9166666666667,GLM,0.0273653939366341,map_predictions,,
110.25,42.0833333333333,GLM,0.0278613362461329,map_predictions,,
110.25,42.25,GLM,0.0284299701452255,map_predictions,,
110.25,42.4166666666667,GLM,0.0284155141562223,map_predictions,,
110.25,42.5833333333333,GLM,0.0283618550747633,map_predictions,,
110.25,42.75,GLM,0.0283138267695904,map_predictions,,
110.25,42.9166666666667,GLM,0.0284553822129965,map_predictions,,
110.25,43.0833333333333,GLM,0.0279782600700855,map_predictions,,
110.25,43.25,GLM,0.0274791419506073,map_predictions,,
110.25,43.4166666666667,GLM,0.0276058409363031,map_predictions,,
110.25,43.5833333333333,GLM,0.0278671905398369,map_predictions,,
110.25,43.75,GLM,0.0274726133793592,map_predictions,,
110.25,43.9166666666667,GLM,0.0273403748869896,map_predictions,,
110.25,44.0833333333333,GLM,0.027798218652606,map_predictions,,
110.25,44.25,GLM,0.0281305089592934,map_predictions,,
110.25,44.4166666666667,GLM,0.0281055811792612,map_predictions,,
110.25,44.5833333333333,GLM,0.0277243573218584,map_predictions,,
110.25,44.75,GLM,0.0271686613559723,map_predictions,,
110.25,44.9166666666667,GLM,0.0267341621220112,map_predictions,,
110.25,45.0833333333333,GLM,0.0266450177878141,map_predictions,,
110.25,45.25,GLM,0.0268239546567202,map_predictions,,
110.25,45.4166666666667,GLM,0.0262573380023241,map_predictions,,
110.25,45.5833333333333,GLM,0.0257608890533447,map_predictions,,
110.25,45.75,GLM,0.0255237780511379,map_predictions,,
110.25,45.9166666666667,GLM,0.0252663176506758,map_predictions,,
110.25,46.0833333333333,GLM,0.0247612297534943,map_predictions,,
110.25,46.25,GLM,0.0242780614644289,map_predictions,,
110.25,46.4166666666667,GLM,0.0237549431622028,map_predictions,,
110.25,46.5833333333333,GLM,0.0235916618257761,map_predictions,,
110.25,46.75,GLM,0.0232958290725946,map_predictions,,
110.25,46.9166666666667,GLM,0.0233789440244436,map_predictions,,
110.25,47.0833333333333,GLM,0.0234343931078911,map_predictions,,
110.25,47.25,GLM,0.0229085981845856,map_predictions,,
110.25,47.4166666666667,GLM,0.022556621581316,map_predictions,,
110.25,47.5833333333333,GLM,0.0223263595253229,map_predictions,,
110.25,47.75,GLM,0.0217714384198189,map_predictions,,
110.25,47.9166666666667,GLM,0.0213562697172165,map_predictions,,
110.25,48.0833333333333,GLM,0.0215558093041182,map_predictions,,
110.25,48.25,GLM,0.0217571724206209,map_predictions,,
110.25,48.4166666666667,GLM,0.021635415032506,map_predictions,,
110.25,48.5833333333333,GLM,0.0214399490505457,map_predictions,,
110.25,48.75,GLM,0.0213728938251734,map_predictions,,
110.25,48.9166666666667,GLM,0.0210567228496075,map_predictions,,
110.25,49.0833333333333,GLM,0.020980367437005,map_predictions,,
110.25,49.25,GLM,0.0207765456289053,map_predictions,,
110.25,49.4166666666667,GLM,0.0199433546513319,map_predictions,,
110.25,49.5833333333333,GLM,0.0205239523202181,map_predictions,,
110.25,49.75,GLM,0.0208887457847595,map_predictions,,
110.25,49.9166666666667,GLM,0.0205587707459927,map_predictions,,
110.25,50.0833333333333,GLM,0.0210588760674,map_predictions,,
110.25,50.25,GLM,0.0206180103123188,map_predictions,,
110.25,50.4166666666667,GLM,0.0211131442338228,map_predictions,,
110.25,50.5833333333333,GLM,0.0220097508281469,map_predictions,,
110.25,50.75,GLM,0.0209138207137585,map_predictions,,
110.25,50.9166666666667,GLM,0.0218559484928846,map_predictions,,
110.25,51.0833333333333,GLM,0.021306075155735,map_predictions,,
110.25,51.25,GLM,0.0214815009385347,map_predictions,,
110.25,51.4166666666667,GLM,0.0222567617893219,map_predictions,,
110.25,51.5833333333333,GLM,0.0217739380896091,map_predictions,,
110.25,51.75,GLM,0.0223795846104622,map_predictions,,
110.25,51.9166666666667,GLM,0.0221682321280241,map_predictions,,
110.25,52.0833333333333,GLM,0.0218769758939743,map_predictions,,
110.25,52.25,GLM,0.0216853432357311,map_predictions,,
110.25,52.4166666666667,GLM,0.0216339398175478,map_predictions,,
110.25,52.5833333333333,GLM,0.0210308991372585,map_predictions,,
110.25,52.75,GLM,0.0210185218602419,map_predictions,,
110.25,52.9166666666667,GLM,0.0202214382588863,map_predictions,,
110.25,53.0833333333333,GLM,0.0205663666129112,map_predictions,,
110.25,53.25,GLM,0.0200899075716734,map_predictions,,
110.25,53.4166666666667,GLM,0.0203579124063253,map_predictions,,
110.25,53.5833333333333,GLM,0.0205462016165257,map_predictions,,
110.25,53.75,GLM,0.0221400428563356,map_predictions,,
110.25,53.9166666666667,GLM,0.022534966468811,map_predictions,,
110.25,54.0833333333333,GLM,0.022559504956007,map_predictions,,
110.25,54.25,GLM,0.022375525906682,map_predictions,,
110.25,54.4166666666667,GLM,0.0204172637313604,map_predictions,,
110.25,54.5833333333333,GLM,0.0189962647855282,map_predictions,,
110.25,54.75,GLM,0.0187515635043383,map_predictions,,
110.25,54.9166666666667,GLM,0.0190381016582251,map_predictions,,
110.416666666667,30.0833333333333,GLM,0.053623303771019,map_predictions,,
110.416666666667,30.25,GLM,0.0536933578550816,map_predictions,,
110.416666666667,30.4166666666667,GLM,0.0554550774395466,map_predictions,,
110.416666666667,30.5833333333333,GLM,0.0543550401926041,map_predictions,,
110.416666666667,30.75,GLM,0.0528282076120377,map_predictions,,
110.416666666667,30.9166666666667,GLM,0.0531101152300835,map_predictions,,
110.416666666667,31.0833333333333,GLM,0.0530864149332047,map_predictions,,
110.416666666667,31.25,GLM,0.050213810056448,map_predictions,,
110.416666666667,31.4166666666667,GLM,0.0463599897921085,map_predictions,,
110.416666666667,31.5833333333333,GLM,0.0443617403507233,map_predictions,,
110.416666666667,31.75,GLM,0.0452022701501846,map_predictions,,
110.416666666667,31.9166666666667,GLM,0.0470188520848751,map_predictions,,
110.416666666667,32.0833333333333,GLM,0.0488357171416283,map_predictions,,
110.416666666667,32.25,GLM,0.0482461266219616,map_predictions,,
110.416666666667,32.4166666666667,GLM,0.0480626560747623,map_predictions,,
110.416666666667,32.5833333333333,GLM,0.0473862700164318,map_predictions,,
110.416666666667,32.75,GLM,0.0481448769569397,map_predictions,,
110.416666666667,32.9166666666667,GLM,0.0483870841562748,map_predictions,,
110.416666666667,33.0833333333333,GLM,0.04642054438591,map_predictions,,
110.416666666667,33.25,GLM,0.0432020016014576,map_predictions,,
110.416666666667,33.4166666666667,GLM,0.0435168705880642,map_predictions,,
110.416666666667,33.5833333333333,GLM,0.0433692671358585,map_predictions,,
110.416666666667,33.75,GLM,0.0413581319153309,map_predictions,,
110.416666666667,33.9166666666667,GLM,0.040331307798624,map_predictions,,
110.416666666667,34.0833333333333,GLM,0.0411261320114136,map_predictions,,
110.416666666667,34.25,GLM,0.0392713025212288,map_predictions,,
110.416666666667,34.4166666666667,GLM,0.0381357334554195,map_predictions,,
110.416666666667,34.5833333333333,GLM,0.0425590090453625,map_predictions,,
110.416666666667,34.75,GLM,0.0397313758730888,map_predictions,,
110.416666666667,34.9166666666667,GLM,0.0422359220683575,map_predictions,,
110.416666666667,35.0833333333333,GLM,0.0417070612311363,map_predictions,,
110.416666666667,35.25,GLM,0.0412321463227272,map_predictions,,
110.416666666667,35.4166666666667,GLM,0.0409647338092327,map_predictions,,
110.416666666667,35.5833333333333,GLM,0.0387042015790939,map_predictions,,
110.416666666667,35.75,GLM,0.0373324826359749,map_predictions,,
110.416666666667,35.9166666666667,GLM,0.0372370518743992,map_predictions,,
110.416666666667,36.0833333333333,GLM,0.0377692542970181,map_predictions,,
110.416666666667,36.25,GLM,0.0375301167368889,map_predictions,,
110.416666666667,36.4166666666667,GLM,0.0370468907058239,map_predictions,,
110.416666666667,36.5833333333333,GLM,0.036687433719635,map_predictions,,
110.416666666667,36.75,GLM,0.0367010943591595,map_predictions,,
110.416666666667,36.9166666666667,GLM,0.0363026894629002,map_predictions,,
110.416666666667,37.0833333333333,GLM,0.0360064804553986,map_predictions,,
110.416666666667,37.25,GLM,0.0350532531738281,map_predictions,,
110.416666666667,37.4166666666667,GLM,0.0345131307840347,map_predictions,,
110.416666666667,37.5833333333333,GLM,0.0335754975676537,map_predictions,,
110.416666666667,37.75,GLM,0.033137995749712,map_predictions,,
110.416666666667,37.9166666666667,GLM,0.0334593839943409,map_predictions,,
110.416666666667,38.0833333333333,GLM,0.0333870053291321,map_predictions,,
110.416666666667,38.25,GLM,0.0331325903534889,map_predictions,,
110.416666666667,38.4166666666667,GLM,0.0327201932668686,map_predictions,,
110.416666666667,38.5833333333333,GLM,0.0318792313337326,map_predictions,,
110.416666666667,38.75,GLM,0.0318258628249168,map_predictions,,
110.416666666667,38.9166666666667,GLM,0.0317193865776062,map_predictions,,
110.416666666667,39.0833333333333,GLM,0.0315485075116158,map_predictions,,
110.416666666667,39.25,GLM,0.0309543125331402,map_predictions,,
110.416666666667,39.4166666666667,GLM,0.0306071490049362,map_predictions,,
110.416666666667,39.5833333333333,GLM,0.0300833228975534,map_predictions,,
110.416666666667,39.75,GLM,0.0295943729579449,map_predictions,,
110.416666666667,39.9166666666667,GLM,0.0294545199722052,map_predictions,,
110.416666666667,40.0833333333333,GLM,0.0298052132129669,map_predictions,,
110.416666666667,40.25,GLM,0.030021496117115,map_predictions,,
110.416666666667,40.4166666666667,GLM,0.0299150943756104,map_predictions,,
110.416666666667,40.5833333333333,GLM,0.0287121012806892,map_predictions,,
110.416666666667,40.75,GLM,0.027227932587266,map_predictions,,
110.416666666667,40.9166666666667,GLM,0.026329442858696,map_predictions,,
110.416666666667,41.0833333333333,GLM,0.0260912533849478,map_predictions,,
110.416666666667,41.25,GLM,0.0263097658753395,map_predictions,,
110.416666666667,41.4166666666667,GLM,0.0266685169190168,map_predictions,,
110.416666666667,41.5833333333333,GLM,0.027152182534337,map_predictions,,
110.416666666667,41.75,GLM,0.0272799022495747,map_predictions,,
110.416666666667,41.9166666666667,GLM,0.0276166088879108,map_predictions,,
110.416666666667,42.0833333333333,GLM,0.0277656391263008,map_predictions,,
110.416666666667,42.25,GLM,0.0283519569784403,map_predictions,,
110.416666666667,42.4166666666667,GLM,0.0284936968237162,map_predictions,,
110.416666666667,42.5833333333333,GLM,0.0285490043461323,map_predictions,,
110.416666666667,42.75,GLM,0.0284895300865173,map_predictions,,
110.416666666667,42.9166666666667,GLM,0.0283577051013708,map_predictions,,
110.416666666667,43.0833333333333,GLM,0.0281519405543804,map_predictions,,
110.416666666667,43.25,GLM,0.027649812400341,map_predictions,,
110.416666666667,43.4166666666667,GLM,0.0274382997304201,map_predictions,,
110.416666666667,43.5833333333333,GLM,0.027760611847043,map_predictions,,
110.416666666667,43.75,GLM,0.0277331061661243,map_predictions,,
110.416666666667,43.9166666666667,GLM,0.027353934943676,map_predictions,,
110.416666666667,44.0833333333333,GLM,0.0274911914020777,map_predictions,,
110.416666666667,44.25,GLM,0.0276727601885796,map_predictions,,
110.416666666667,44.4166666666667,GLM,0.0276673454791307,map_predictions,,
110.416666666667,44.5833333333333,GLM,0.0273995921015739,map_predictions,,
110.416666666667,44.75,GLM,0.0270037017762661,map_predictions,,
110.416666666667,44.9166666666667,GLM,0.0265665650367737,map_predictions,,
110.416666666667,45.0833333333333,GLM,0.0263686291873455,map_predictions,,
110.416666666667,45.25,GLM,0.0267397537827492,map_predictions,,
110.416666666667,45.4166666666667,GLM,0.026216272264719,map_predictions,,
110.416666666667,45.5833333333333,GLM,0.0257104989141226,map_predictions,,
110.416666666667,45.75,GLM,0.025350971147418,map_predictions,,
110.416666666667,45.9166666666667,GLM,0.025278877466917,map_predictions,,
110.416666666667,46.0833333333333,GLM,0.0248640701174736,map_predictions,,
110.416666666667,46.25,GLM,0.0244415011256933,map_predictions,,
110.416666666667,46.4166666666667,GLM,0.0238231159746647,map_predictions,,
110.416666666667,46.5833333333333,GLM,0.0233165938407183,map_predictions,,
110.416666666667,46.75,GLM,0.0230763331055641,map_predictions,,
110.416666666667,46.9166666666667,GLM,0.0232203118503094,map_predictions,,
110.416666666667,47.0833333333333,GLM,0.0233884435147047,map_predictions,,
110.416666666667,47.25,GLM,0.023218184709549,map_predictions,,
110.416666666667,47.4166666666667,GLM,0.0225521866232157,map_predictions,,
110.416666666667,47.5833333333333,GLM,0.0221355278044939,map_predictions,,
110.416666666667,47.75,GLM,0.0222014896571636,map_predictions,,
110.416666666667,47.9166666666667,GLM,0.0216987617313862,map_predictions,,
110.416666666667,48.0833333333333,GLM,0.0215092282742262,map_predictions,,
110.416666666667,48.25,GLM,0.0217680260539055,map_predictions,,
110.416666666667,48.4166666666667,GLM,0.0217617452144623,map_predictions,,
110.416666666667,48.5833333333333,GLM,0.021612485870719,map_predictions,,
110.416666666667,48.75,GLM,0.0213793497532606,map_predictions,,
110.416666666667,48.9166666666667,GLM,0.021034112200141,map_predictions,,
110.416666666667,49.0833333333333,GLM,0.0213275998830795,map_predictions,,
110.416666666667,49.25,GLM,0.0210327878594399,map_predictions,,
